location,property_type,room_type,accommodates,bedrooms,has_wifi,has_ac,optimal_price_median,optimal_price_75
Manhattan,Entire apartment,Entire place,14,4.0,Yes,Yes,371.8848353453993,379.1837553403526
Manhattan,Entire apartment,Entire place,14,5.0,Yes,Yes,637.1548121116472,637.1548121116472
Manhattan,Entire apartment,Entire place,15,2.0,Yes,Yes,271.734390814604,271.734390814604
Manhattan,Entire apartment,Entire place,15,5.0,Yes,Yes,1095.7903900027686,1095.7903900027686
Manhattan,Entire apartment,Entire place,16,1.0,Yes,Yes,482.3912156062498,482.3912156062498
Manhattan,Entire apartment,Entire place,16,4.0,Yes,Yes,238.6755043295922,238.6755043295922
Manhattan,Entire condominium,Entire place,1,1.0,Yes,Yes,66.93887669182693,66.93887669182693
Manhattan,Entire condominium,Entire place,2,1.0,No,Yes,139.76330568818102,139.76330568818102
Manhattan,Entire condominium,Entire place,2,1.0,Yes,Yes,148.38801696555691,198.28950343466
Manhattan,Entire condominium,Entire place,2,2.0,Yes,Yes,158.63129887553916,190.97322162900724
Manhattan,Entire condominium,Entire place,3,1.0,Yes,Yes,150.79053976165352,231.91966834315127
Manhattan,Entire condominium,Entire place,3,2.0,Yes,Yes,137.76135600360655,148.63544235771465
Manhattan,Entire condominium,Entire place,4,1.0,Yes,No,153.54404478863788,153.54404478863788
Manhattan,Entire condominium,Entire place,4,1.0,Yes,Yes,192.55986571571495,292.999073478752
Manhattan,Entire condominium,Entire place,4,2.0,Yes,Yes,197.92557856868575,509.17358208606737
Manhattan,Entire condominium,Entire place,5,1.0,Yes,Yes,238.82964401746895,456.9194892805531
Manhattan,Entire condominium,Entire place,5,2.0,Yes,Yes,293.0935581591621,357.36605726842794
Manhattan,Entire condominium,Entire place,5,3.0,Yes,Yes,204.32178363482103,226.32789800862568
Manhattan,Entire condominium,Entire place,6,1.0,Yes,Yes,109.6305238093306,109.6305238093306
Manhattan,Entire condominium,Entire place,6,2.0,Yes,Yes,354.8780302259156,355.4433871868138
Manhattan,Entire condominium,Entire place,6,3.0,Yes,Yes,395.48956956807336,507.6667567933761
Manhattan,Entire condominium,Entire place,6,4.0,Yes,Yes,1942.6885164323205,1942.6885164323205
Manhattan,Entire condominium,Entire place,7,2.0,Yes,Yes,2474.936537896273,2474.936537896273
Manhattan,Entire condominium,Entire place,7,3.0,Yes,Yes,487.6584808067097,1245.8061997649995
Manhattan,Entire condominium,Entire place,8,2.0,Yes,Yes,1973.264784564836,2269.819910105429
Manhattan,Entire condominium,Entire place,8,3.0,Yes,Yes,407.3866396952316,443.79289930437767
Manhattan,Entire condominium,Entire place,9,2.0,Yes,Yes,2577.2424014040207,2730.7958769423244
Manhattan,Entire condominium,Entire place,10,4.0,Yes,Yes,301.0559382697304,301.0559382697304
Manhattan,Entire condominium,Entire place,11,4.0,Yes,Yes,772.1876478984334,772.1876478984334
Manhattan,Entire guest suite,Entire place,1,1.0,Yes,Yes,130.73615493898433,130.73615493898433
Manhattan,Entire guest suite,Entire place,2,1.0,Yes,Yes,124.67143022413975,124.67143022413975
Manhattan,Entire guest suite,Entire place,4,1.0,Yes,Yes,131.6915835904652,131.6915835904652
Manhattan,Entire guest suite,Entire place,4,2.0,Yes,Yes,191.08801946277296,191.08801946277296
Manhattan,Entire guest suite,Entire place,5,1.0,Yes,Yes,98.53246188413176,98.53246188413176
Manhattan,Entire guest suite,Entire place,5,2.0,Yes,Yes,131.4921094814117,131.4921094814117
Manhattan,Entire guest suite,Entire place,6,3.0,Yes,Yes,109.30779941004153,109.30779941004153
Manhattan,Entire house,Entire place,2,1.0,Yes,Yes,152.78061402311243,156.74962822760898
Manhattan,Entire house,Entire place,3,1.0,Yes,Yes,182.80969153338768,182.80969153338768
Manhattan,Entire house,Entire place,4,1.0,Yes,Yes,98.70056196917156,126.10430135443409
Manhattan,Entire house,Entire place,4,2.0,Yes,Yes,72.78916772544284,75.34908042741438
Manhattan,Entire house,Entire place,5,1.0,Yes,Yes,81.53379419695973,81.53379419695973
Manhattan,Entire house,Entire place,5,2.0,Yes,Yes,319.83553406199024,319.83553406199024
Manhattan,Entire house,Entire place,5,3.0,Yes,Yes,366.7479944484008,425.8581764287766
Manhattan,Entire house,Entire place,6,2.0,Yes,Yes,238.20375717219449,259.77380252063114
Manhattan,Entire house,Entire place,6,3.0,Yes,Yes,439.5465662134526,565.1817731868376
Manhattan,Entire house,Entire place,7,3.0,Yes,Yes,145.31732474677224,291.9834492865922
Manhattan,Entire house,Entire place,8,2.0,Yes,No,163.59857199985285,163.59857199985285
Manhattan,Entire house,Entire place,8,2.0,Yes,Yes,248.201975340068,248.201975340068
Manhattan,Entire house,Entire place,8,3.0,Yes,Yes,181.38997040553693,181.38997040553693
Manhattan,Entire house,Entire place,8,4.0,Yes,Yes,214.13081380805195,225.52287023615477
Manhattan,Entire house,Entire place,10,3.0,Yes,Yes,245.2569120268979,245.2569120268979
Manhattan,Entire house,Entire place,11,2.0,Yes,Yes,118.37370170210738,118.37370170210738
Manhattan,Entire house,Entire place,11,5.0,Yes,Yes,282.1049379200425,282.1049379200425
Manhattan,Entire house,Entire place,12,3.0,Yes,Yes,838.3907548822683,838.3907548822683
Manhattan,Entire house,Entire place,12,5.0,Yes,Yes,1014.758263829015,1014.758263829015
Manhattan,Entire house,Entire place,12,6.0,Yes,Yes,888.8478395623054,888.8478395623054
Manhattan,Entire house,Entire place,16,2.0,Yes,Yes,1154.8638452371515,1154.8638452371515
Manhattan,Entire loft,Entire place,2,1.0,Yes,No,260.6154799571653,260.6154799571653
Manhattan,Entire loft,Entire place,2,1.0,Yes,Yes,195.81129334527176,275.0008749526312
Manhattan,Entire loft,Entire place,2,3.0,Yes,Yes,594.7942230288274,594.7942230288274
Manhattan,Entire loft,Entire place,3,1.0,Yes,Yes,171.77770203255426,230.147479037491
Manhattan,Entire loft,Entire place,3,2.0,Yes,No,186.0519369280503,186.0519369280503
Manhattan,Entire loft,Entire place,3,2.0,Yes,Yes,388.2291147490077,572.1718421503855
Manhattan,Entire loft,Entire place,4,1.0,Yes,Yes,161.16736259919094,255.9009809508672
Manhattan,Entire loft,Entire place,4,2.0,Yes,Yes,355.4200129968211,498.7431769000206
Manhattan,Entire loft,Entire place,4,3.0,Yes,Yes,527.8888609506058,828.9206520107659
Manhattan,Entire loft,Entire place,5,1.0,Yes,Yes,187.3368902584954,210.5129162480516
Manhattan,Entire loft,Entire place,5,2.0,Yes,Yes,379.7232607974853,468.73796102182007
Manhattan,Entire loft,Entire place,5,3.0,Yes,Yes,311.3422976186218,311.3422976186218
Manhattan,Entire loft,Entire place,6,1.0,Yes,Yes,616.1744734727944,748.4926518642608
Manhattan,Entire loft,Entire place,6,2.0,Yes,Yes,761.2614826797102,890.75814097517
Manhattan,Entire loft,Entire place,6,3.0,Yes,No,501.0537427462102,501.0537427462102
Manhattan,Entire loft,Entire place,6,3.0,Yes,Yes,583.0339388528485,608.2752218929652
Manhattan,Entire loft,Entire place,6,4.0,Yes,Yes,799.8206818147763,799.8206818147763
Manhattan,Entire loft,Entire place,7,2.0,Yes,Yes,200.9486611212796,200.9486611212796
Manhattan,Entire loft,Entire place,7,3.0,Yes,Yes,450.42004900528445,450.42004900528445
Manhattan,Entire loft,Entire place,7,5.0,Yes,Yes,239.13075020200256,239.13075020200256
Manhattan,Entire loft,Entire place,8,2.0,Yes,Yes,314.4970544601822,314.4970544601822
Manhattan,Entire loft,Entire place,8,4.0,Yes,Yes,647.5412870602925,651.7080252097369
Manhattan,Entire loft,Entire place,10,3.0,Yes,Yes,622.536726072796,622.536726072796
Manhattan,Entire loft,Entire place,12,4.0,Yes,Yes,702.7007632120211,702.7007632120211
Manhattan,Entire loft,Entire place,15,6.0,Yes,Yes,1338.6680725150943,1677.6813875732291
Manhattan,Entire loft,Entire place,16,4.0,Yes,Yes,1136.2843844660752,1136.2843844660752
Manhattan,Entire place,Entire place,2,1.0,Yes,Yes,73.63927029630503,81.81577684132814
Manhattan,Entire place,Entire place,3,1.0,Yes,Yes,94.47871740206212,103.18913663711164
Manhattan,Entire place,Entire place,4,1.0,Yes,Yes,79.15386838766422,79.15386838766422
Manhattan,Entire place,Entire place,5,2.0,Yes,Yes,227.0889190011165,227.0889190011165
Manhattan,Entire place,Entire place,6,2.0,Yes,Yes,91.83274103714096,91.83274103714096
Manhattan,Entire resort,Entire place,2,1.0,Yes,Yes,639.5622895553568,639.5622895553568
Manhattan,Entire resort,Entire place,4,1.0,Yes,Yes,808.93320619976,808.93320619976
Manhattan,Entire serviced apartment,Entire place,2,1.0,Yes,No,136.5879237449696,136.5879237449696
Manhattan,Entire serviced apartment,Entire place,2,1.0,Yes,Yes,137.60758283816995,161.91775256479193
Manhattan,Entire serviced apartment,Entire place,3,1.0,Yes,Yes,168.54873882493595,174.77108140978874
Manhattan,Entire serviced apartment,Entire place,4,1.0,Yes,Yes,362.9865183864679,1073.9167715218705
Manhattan,Entire serviced apartment,Entire place,4,2.0,Yes,Yes,171.50516582124993,171.60995422713302
Manhattan,Entire serviced apartment,Entire place,5,1.0,Yes,Yes,229.12537730772536,229.12537730772536
Manhattan,Entire serviced apartment,Entire place,5,2.0,Yes,Yes,290.9609752800603,351.2545736614163
Manhattan,Entire serviced apartment,Entire place,6,1.0,Yes,Yes,395.1365593420606,395.1365593420606
Manhattan,Entire serviced apartment,Entire place,6,2.0,Yes,Yes,417.6142615087894,1183.909566374331
Manhattan,Entire townhouse,Entire place,2,1.0,Yes,Yes,106.39266332624246,150.37529902521004
Manhattan,Entire townhouse,Entire place,2,2.0,Yes,Yes,101.29285763435928,101.29285763435928
Manhattan,Entire townhouse,Entire place,3,1.0,Yes,No,182.74195721384768,182.74195721384768
Manhattan,Entire townhouse,Entire place,3,1.0,Yes,Yes,135.8506211686071,135.8506211686071
Manhattan,Entire townhouse,Entire place,4,1.0,Yes,Yes,148.6272105438145,150.41816783050243
Manhattan,Entire townhouse,Entire place,4,2.0,Yes,Yes,238.17725126941812,309.4497679230081
Manhattan,Entire townhouse,Entire place,4,3.0,Yes,Yes,298.96106538521167,298.96106538521167
Manhattan,Entire townhouse,Entire place,5,1.0,Yes,Yes,85.52610971306565,87.43389312038806
Manhattan,Entire townhouse,Entire place,5,3.0,Yes,Yes,465.9504154316701,465.9504154316701
Manhattan,Entire townhouse,Entire place,5,4.0,Yes,Yes,346.6774086968736,346.6774086968736
Manhattan,Entire townhouse,Entire place,6,2.0,Yes,Yes,226.4685589466571,473.2532134471189
Manhattan,Entire townhouse,Entire place,6,3.0,Yes,Yes,691.1926434740603,1016.0972538735348
Manhattan,Entire townhouse,Entire place,6,4.0,Yes,Yes,522.5660165978616,605.5269660741969
Manhattan,Entire townhouse,Entire place,7,2.0,Yes,Yes,152.32012368752524,152.32012368752524
Manhattan,Entire townhouse,Entire place,7,3.0,Yes,Yes,541.6017482110747,991.5897403704286
Manhattan,Entire townhouse,Entire place,7,4.0,Yes,Yes,2694.236695691926,3310.3727138897148
Manhattan,Entire townhouse,Entire place,8,3.0,Yes,Yes,207.5717895390032,207.5717895390032
Manhattan,Entire townhouse,Entire place,8,4.0,Yes,Yes,686.203421332516,717.477929115469
Manhattan,Entire townhouse,Entire place,9,2.0,Yes,Yes,219.78734551061208,219.78734551061208
Manhattan,Entire townhouse,Entire place,9,4.0,Yes,Yes,531.6016959324644,531.6016959324644
Manhattan,Entire townhouse,Entire place,10,4.0,Yes,Yes,997.9201370882964,1548.1023084714789
Manhattan,Entire townhouse,Entire place,10,5.0,Yes,Yes,556.5112064826096,1031.1812142502183
Manhattan,Entire townhouse,Entire place,10,6.0,Yes,Yes,2592.075032859689,2592.075032859689
Manhattan,Entire townhouse,Entire place,11,4.0,Yes,Yes,340.39621503518345,340.39621503518345
Manhattan,Entire townhouse,Entire place,12,3.0,Yes,Yes,285.55823147412235,285.55823147412235
Manhattan,Entire townhouse,Entire place,12,4.0,Yes,Yes,465.06341166824944,465.06341166824944
Manhattan,Entire townhouse,Entire place,13,4.0,Yes,Yes,518.8459311200282,518.8459311200282
Manhattan,Entire townhouse,Entire place,13,5.0,Yes,Yes,507.4316054775635,561.0414024164614
Manhattan,Entire townhouse,Entire place,13,6.0,Yes,Yes,1615.673787025215,1615.673787025215
Manhattan,Entire townhouse,Entire place,16,4.0,Yes,Yes,794.712290965887,794.712290965887
Manhattan,Entire townhouse,Entire place,16,6.0,Yes,Yes,1240.384150450191,1240.384150450191
Manhattan,Entire townhouse,Entire place,16,7.0,Yes,Yes,333.5074696094404,333.5074696094404
Manhattan,Private room,Private room,2,1.0,No,Yes,101.31496566863744,101.31496566863744
Manhattan,Private room,Private room,3,1.0,Yes,No,98.62689792657444,98.62689792657444
Manhattan,Private room in apartment,Private room,1,1.0,No,No,77.23154387477649,81.05607638010932
Manhattan,Private room in apartment,Private room,1,1.0,Yes,No,52.79435952480422,65.7337909461888
Manhattan,Private room in apartment,Private room,1,1.0,Yes,Yes,51.97843878450151,69.06948658656556
Manhattan,Private room in apartment,Private room,1,2.0,Yes,No,59.40679047120409,71.48308062582436
Manhattan,Private room in apartment,Private room,1,2.0,Yes,Yes,84.64878510206918,101.56287415833604
Manhattan,Private room in apartment,Private room,1,3.0,Yes,Yes,40.139727619171474,40.139727619171474
Manhattan,Private room in apartment,Private room,1,4.0,Yes,Yes,46.70203710325403,46.70203710325403
Manhattan,Private room in apartment,Private room,2,1.0,No,No,50.09970330189205,149.22623607239728
Manhattan,Private room in apartment,Private room,2,1.0,No,Yes,60.43961770857186,89.75890949562223
Manhattan,Private room in apartment,Private room,2,1.0,Yes,No,51.19201092418723,76.9938407508632
Manhattan,Private room in apartment,Private room,2,1.0,Yes,Yes,60.52912378151767,86.06173442786834
Manhattan,Private room in apartment,Private room,2,2.0,No,Yes,61.93699772395944,61.93699772395944
Manhattan,Private room in apartment,Private room,2,2.0,Yes,No,69.22231224640353,69.22231224640353
Manhattan,Private room in apartment,Private room,2,2.0,Yes,Yes,63.38338871434074,74.00253208377154
Manhattan,Private room in apartment,Private room,2,3.0,Yes,Yes,176.2810967750199,300.13637325966306
Manhattan,Private room in apartment,Private room,2,4.0,Yes,Yes,155.91765378472897,155.91765378472897
Manhattan,Private room in apartment,Private room,3,1.0,No,Yes,33.36924776296834,36.98526296817368
Manhattan,Private room in apartment,Private room,3,1.0,Yes,No,55.94706884612457,69.23846800263048
Manhattan,Private room in apartment,Private room,3,1.0,Yes,Yes,72.84971997926266,95.75200855096288
Manhattan,Private room in apartment,Private room,3,2.0,Yes,Yes,105.37974847663892,118.43347876121852
Manhattan,Private room in apartment,Private room,4,1.0,No,No,55.15456919475085,55.15456919475085
Manhattan,Private room in apartment,Private room,4,1.0,No,Yes,33.8684096313998,34.939608676666964
Manhattan,Private room in apartment,Private room,4,1.0,Yes,No,61.30731153121282,74.14428115702168
Manhattan,Private room in apartment,Private room,4,1.0,Yes,Yes,75.0169989719287,114.83178568859428
Manhattan,Private room in apartment,Private room,4,2.0,Yes,Yes,106.09290706671062,107.4973178526666
Manhattan,Private room in apartment,Private room,5,1.0,No,Yes,64.35921088638885,66.69196461602989
Manhattan,Private room in apartment,Private room,5,1.0,Yes,Yes,131.5009902155839,188.8713346954279
Manhattan,Private room in apartment,Private room,5,2.0,Yes,Yes,108.68146983423966,150.19764456243777
Manhattan,Private room in apartment,Private room,6,1.0,No,No,62.19599183562679,62.19599183562679
Manhattan,Private room in apartment,Private room,6,1.0,No,Yes,63.75887049430871,63.75887049430871
Manhattan,Private room in apartment,Private room,6,1.0,Yes,Yes,375.3958251320457,527.5736450556207
Manhattan,Private room in apartment,Private room,6,2.0,Yes,Yes,572.7444680388372,765.8816095905258
Manhattan,Private room in apartment,Private room,6,3.0,Yes,Yes,314.6985037219834,449.4775254593404
Manhattan,Private room in apartment,Private room,6,4.0,Yes,Yes,695.1505490068301,695.1505490068301
Manhattan,Private room in apartment,Private room,7,1.0,No,Yes,38.59029024694728,38.59029024694728
